ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0119995,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0120834,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0122800,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0123453,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0127853,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0128835,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0130464,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0132486,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0133408,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0137508,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0138319,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0140416,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0141171,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0142928,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0144749,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0147525,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0151675,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0152207,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q63_7
R_MK0153261,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q63_7
R_MK0156575,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,No,4,1,False,Q63_7
R_MK0157758,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0158694,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q63_7
R_MK0161224,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0162746,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0164526,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q63_7
R_MK0168594,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Maybe,3,2,False,Q63_7
R_MK0171952,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0173432,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0174167,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0175836,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a lot,1,4,False,Q63_7
R_MK0176600,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0178108,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0179378,Girls as Leaders in STEM program,outcomes,More confident in communicating and sharing my ideas,Yes a little,2,3,False,Q63_7
R_MK0001265,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0002320,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0004317,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0007539,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0008963,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0012825,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0013834,Girls as Leaders in STEM program,outcomes,More confident in being a leader,I do not know,5,,True,Q63_8
R_MK0014994,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0018342,Girls as Leaders in STEM program,outcomes,More confident in being a leader,No,4,1,False,Q63_8
R_MK0019683,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0022405,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0023140,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0025966,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0027899,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0029136,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0030402,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0032849,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0035534,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0036294,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0037202,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0038243,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0039124,Girls as Leaders in STEM program,outcomes,More confident in being a leader,No,4,1,False,Q63_8
R_MK0043853,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0044771,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0046892,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0049733,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0050728,Girls as Leaders in STEM program,outcomes,More confident in being a leader,No,4,1,False,Q63_8
R_MK0051185,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0053734,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0054375,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0059837,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0060527,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0061617,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0062899,Girls as Leaders in STEM program,outcomes,More confident in being a leader,No,4,1,False,Q63_8
R_MK0063902,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0065907,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0066500,Girls as Leaders in STEM program,outcomes,More confident in being a leader,No,4,1,False,Q63_8
R_MK0067466,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0069685,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0071423,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0072663,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0073741,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0074273,Girls as Leaders in STEM program,outcomes,More confident in being a leader,I do not know,5,,True,Q63_8
R_MK0076785,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0078295,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0079267,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0080359,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0081202,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0082310,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0084225,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0088386,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0089973,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0090487,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0093607,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0095142,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0096327,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0097932,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0098967,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0099158,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0101806,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0104978,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0106123,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0108835,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0110762,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0111624,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0116915,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0117603,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0118631,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0119995,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0120834,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0122800,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0123453,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0127853,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0128835,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0130464,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0132486,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0133408,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0137508,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0138319,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0140416,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0141171,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0142928,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0144749,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0147525,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0151675,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0152207,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
R_MK0153261,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0156575,Girls as Leaders in STEM program,outcomes,More confident in being a leader,I do not know,5,,True,Q63_8
R_MK0157758,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a lot,1,4,False,Q63_8
R_MK0158694,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Maybe,3,2,False,Q63_8
R_MK0161224,Girls as Leaders in STEM program,outcomes,More confident in being a leader,Yes a little,2,3,False,Q63_8
